root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
COG3554	2	1	1	2	2	2	['Pseudomonadota']
COG3555	2	1	1	2	2	2	['Pseudomonadota']
COG3556	6	2	2	3	3	3	['Pseudomonadota' 'Cyanobacteriota']
COG3558	9	2	2	4	5	6	['Pseudomonadota' 'Cyanobacteriota']
COG3563	1	1	1	1	1	1	['Pseudomonadota']
COG3564	2	1	2	2	2	2	['Pseudomonadota']
COG3565	2	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
COG3566	1	1	1	1	1	1	['Pseudomonadota']
COG3568	8	2	3	4	4	5	['Pseudomonadota' 'Bacteroidota']
COG3569	3	1	1	1	1	1	['Pseudomonadota']
COG3571	5	1	2	3	4	4	['Pseudomonadota']
COG3572	11	1	2	4	4	7	['Pseudomonadota']
COG3575	8	1	2	4	4	4	['Pseudomonadota']
COG3576	2	1	2	2	2	2	['Pseudomonadota']
COG3577	4	2	3	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG3583	1	1	1	1	1	1	['Pseudomonadota']
COG3584	1	1	1	1	1	1	['Pseudomonadota']
COG3586	3	2	2	3	3	3	['Methanobacteriota' 'Bacteroidota']
COG3591	7	3	4	6	6	6	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3592	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3593	4	1	1	2	3	3	['Pseudomonadota']
COG3595	9	2	3	6	6	7	['Pseudomonadota' 'Bacteroidota']
COG3596	4	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
COG3597	2	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
COG3598	2	1	1	2	2	2	['Pseudomonadota']
COG3600	2	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
COG3602	6	2	3	4	5	5	['Pseudomonadota' 'Bacteroidota']
COG3603	4	1	2	2	2	2	['Pseudomonadota']
COG3607	2	1	2	2	2	2	['Pseudomonadota']
COG3608	7	1	2	4	5	5	['Pseudomonadota']
COG3609	6	1	2	5	5	5	['Pseudomonadota']
COG3610	5	2	2	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG3613	3	2	2	3	3	3	['Pseudomonadota' 'Desulfobacterota']
COG3615	4	1	1	2	2	3	['Pseudomonadota']
COG3616	7	1	2	4	4	5	['Pseudomonadota']
COG3617	1	1	1	1	1	1	['Pseudomonadota']
COG3618	5	2	3	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG3619	9	2	3	4	4	5	['Pseudomonadota' 'Bacteroidota']
COG3620	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3621	1	1	1	1	1	1	['Bacteroidota']
COG3626	1	1	1	1	1	1	['Pseudomonadota']
COG3627	1	1	1	1	1	1	['Pseudomonadota']
COG3628	5	3	4	4	4	4	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3629	1	1	1	1	1	1	['Pseudomonadota']
COG3630	1	1	1	1	1	1	['Bacteroidota']
COG3631	22	2	3	9	10	14	['Pseudomonadota' 'Bacteroidota']
COG3636	3	1	2	3	3	3	['Pseudomonadota']
COG3637	20	3	4	10	11	14	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3642	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3644	5	1	2	3	3	3	['Pseudomonadota']
COG3646	5	3	3	4	5	5	['Pseudomonadota' 'Desulfobacterota' 'Bacteroidota']
COG3647	8	3	3	5	6	6	['Pseudomonadota' 'Desulfobacterota' 'Bacteroidota']
COG3650	4	1	2	2	2	2	['Pseudomonadota']
COG3651	5	2	3	4	4	5	['Pseudomonadota' 'Cyanobacteriota']
COG3652	6	2	3	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG3653	1	1	1	1	1	1	['Pseudomonadota']
COG3655	3	2	2	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG3656	2	1	1	2	2	2	['Pseudomonadota']
COG3657	2	1	2	2	2	2	['Pseudomonadota']
COG3660	3	1	2	3	3	3	['Pseudomonadota']
COG3661	2	1	1	1	1	2	['Pseudomonadota']
COG3662	12	2	3	6	6	8	['Pseudomonadota' 'Bacteroidota']
COG3663	1	1	1	1	1	1	['Bacteroidota']
COG3664	3	1	1	2	2	3	['Pseudomonadota']
COG3665	6	1	2	3	4	4	['Pseudomonadota']
COG3666	3	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3667	2	1	2	2	2	2	['Pseudomonadota']
COG3668	7	1	2	6	7	7	['Pseudomonadota']
COG3669	1	1	1	1	1	1	['Bacteroidota']
COG3671	5	1	2	3	3	3	['Pseudomonadota']
COG3672	6	1	2	3	3	3	['Pseudomonadota']
COG3673	8	1	2	4	4	6	['Pseudomonadota']
COG3676	1	1	1	1	1	1	['Pseudomonadota']
COG3677	7	1	1	2	3	5	['Pseudomonadota']
COG3678	11	2	3	6	7	8	['Pseudomonadota' 'Cyanobacteriota']
COG3680	1	1	1	1	1	1	['Pseudomonadota']
COG3681	4	3	3	3	3	3	['Pseudomonadota' 'Desulfobacterota' 'Bacteroidota']
COG3682	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3683	6	1	2	4	4	5	['Pseudomonadota']
COG3685	6	2	3	5	5	6	['Pseudomonadota' 'Bacteroidota']
COG3686	9	2	2	3	3	3	['Pseudomonadota' 'Cyanobacteriota']
COG3687	5	1	1	2	4	4	['Pseudomonadota']
COG3688	1	1	1	1	1	1	['Cyanobacteriota']
COG3689	1	1	1	1	1	1	['Cyanobacteriota']
COG3691	5	1	1	2	2	3	['Pseudomonadota']
COG3693	2	1	1	1	1	1	['Pseudomonadota']
COG3694	2	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
COG3695	1	1	1	1	1	1	['Pseudomonadota']
COG3698	3	2	2	3	3	3	['Pseudomonadota' 'Desulfobacterota']
COG3700	1	1	1	1	1	1	['Pseudomonadota']
COG3701	1	1	1	1	1	1	['Pseudomonadota']
COG3703	2	1	1	1	1	2	['Pseudomonadota']
COG3705	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3706	14	2	3	7	8	11	['Pseudomonadota' 'Bacteroidota']
COG3708	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3709	6	1	2	3	3	5	['Pseudomonadota']
COG3710	1	1	1	1	1	1	['Pseudomonadota']
COG3711	1	1	1	1	1	1	['Pseudomonadota']
COG3712	8	3	3	7	7	8	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3713	2	1	1	2	2	2	['Pseudomonadota']
COG3714	4	1	2	3	3	3	['Pseudomonadota']
COG3718	1	1	1	1	1	1	['Pseudomonadota']
COG3721	1	1	1	1	1	1	['Pseudomonadota']
COG3722	2	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
COG3723	1	1	1	1	1	1	['Pseudomonadota']
COG3725	2	1	1	1	1	1	['Pseudomonadota']
COG3726	1	1	1	1	1	1	['Pseudomonadota']
COG3729	2	1	1	2	2	2	['Pseudomonadota']
COG3735	8	2	3	6	7	8	['Pseudomonadota' 'Bacteroidota']
COG3736	1	1	1	1	1	1	['Pseudomonadota']
COG3737	11	1	2	4	5	9	['Pseudomonadota']
COG3738	2	1	1	2	2	2	['Pseudomonadota']
COG3739	3	1	2	2	3	3	['Pseudomonadota']
COG3740	1	1	1	1	1	1	['Cyanobacteriota']
COG3741	1	1	1	1	1	1	['Pseudomonadota']
COG3742	1	1	1	1	1	1	['Pseudomonadota']
COG3743	5	2	3	5	5	5	['Pseudomonadota' 'Cyanobacteriota']
COG3744	2	1	2	2	2	2	['Pseudomonadota']
COG3745	1	1	1	1	1	1	['Desulfobacterota']
COG3746	9	2	3	6	7	7	['Pseudomonadota' 'Bacteroidota']
COG3748	6	1	2	3	3	3	['Pseudomonadota']
COG3749	16	1	2	7	9	13	['Pseudomonadota']
COG3750	5	1	1	4	4	5	['Pseudomonadota']
COG3751	6	2	3	5	5	5	['Pseudomonadota' 'Cyanobacteriota']
COG3753	8	1	2	3	4	6	['Pseudomonadota']
COG3754	1	1	1	1	1	1	['Bacteroidota']
COG3755	19	1	2	8	9	12	['Pseudomonadota']
COG3756	1	1	1	1	1	1	['Pseudomonadota']
COG3757	2	1	2	2	2	2	['Pseudomonadota']
COG3758	17	1	2	5	6	7	['Pseudomonadota']
COG3759	4	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3760	2	1	1	2	2	2	['Pseudomonadota']
COG3761	1	1	1	1	1	1	['Pseudomonadota']
COG3762	13	2	2	3	4	6	['Pseudomonadota' 'Bacteroidota']
COG3766	11	1	2	4	4	4	['Pseudomonadota']
COG3767	5	1	1	3	3	3	['Pseudomonadota']
COG3768	7	3	4	5	5	5	['Pseudomonadota' 'Desulfobacterota' 'Bacteroidota']
COG3769	1	1	1	1	1	1	['Pseudomonadota']
COG3771	4	1	1	2	2	2	['Pseudomonadota']
COG3772	3	1	1	2	2	2	['Pseudomonadota']
COG3773	2	1	2	2	2	2	['Pseudomonadota']
COG3774	5	2	3	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG3775	1	1	1	1	1	1	['Pseudomonadota']
COG3776	10	1	1	3	3	3	['Pseudomonadota']
COG3777	3	1	2	2	2	3	['Pseudomonadota']
COG3778	3	1	1	3	3	3	['Pseudomonadota']
COG3779	2	1	1	2	2	2	['Pseudomonadota']
COG3781	10	3	3	6	6	7	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3782	11	2	2	3	4	7	['Pseudomonadota' 'Cyanobacteriota']
COG3784	9	1	2	6	7	7	['Pseudomonadota']
COG3785	1	1	1	1	1	1	['Pseudomonadota']
COG3786	4	1	1	4	4	4	['Pseudomonadota']
COG3787	1	1	1	1	1	1	['Pseudomonadota']
COG3788	6	2	3	4	4	4	['Pseudomonadota' 'Cyanobacteriota']
COG3789	9	1	2	4	4	4	['Pseudomonadota']
COG3791	11	1	2	6	7	8	['Pseudomonadota']
COG3792	1	1	1	1	1	1	['Pseudomonadota']
COG3793	8	3	4	8	8	8	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3794	7	1	2	3	4	6	['Pseudomonadota']
COG3795	9	1	2	6	6	8	['Pseudomonadota']
COG3797	4	1	2	4	4	4	['Pseudomonadota']
COG3798	1	1	1	1	1	1	['Pseudomonadota']
COG3800	1	1	1	1	1	1	['Pseudomonadota']
COG3801	3	1	1	3	3	3	['Pseudomonadota']
COG3802	2	1	2	2	2	2	['Pseudomonadota']
COG3803	18	2	3	8	9	12	['Pseudomonadota' 'Cyanobacteriota']
COG3805	1	1	1	1	1	1	['Pseudomonadota']
COG3807	8	1	2	6	7	8	['Pseudomonadota']
COG3809	4	1	2	3	3	4	['Pseudomonadota']
COG3811	5	1	2	5	5	5	['Pseudomonadota']
COG3812	16	1	2	4	5	9	['Pseudomonadota']
COG3813	11	1	2	7	7	8	['Pseudomonadota']
COG3814	4	1	1	3	3	4	['Pseudomonadota']
COG3816	13	1	2	6	7	9	['Pseudomonadota']
COG3817	4	1	2	2	2	2	['Pseudomonadota']
COG3819	4	1	2	2	2	2	['Pseudomonadota']
COG3820	5	1	1	4	4	5	['Pseudomonadota']
COG3821	12	1	2	4	5	5	['Pseudomonadota']
COG3822	2	1	2	2	2	2	['Pseudomonadota']
COG3823	1	1	1	1	1	1	['Bacteroidota']
COG3824	3	1	1	3	3	3	['Pseudomonadota']
COG3825	11	1	2	5	7	9	['Pseudomonadota']
COG3826	5	1	2	4	4	4	['Pseudomonadota']
COG3827	3	3	3	3	3	3	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3828	3	1	2	3	3	3	['Pseudomonadota']
COG3829	1	1	1	1	1	1	['Pseudomonadota']
COG3831	9	3	3	5	6	7	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3832	14	3	4	8	9	10	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG3835	2	1	1	2	2	2	['Pseudomonadota']
COG3837	3	1	1	3	3	3	['Pseudomonadota']
COG3842	1	1	1	1	1	1	['Pseudomonadota']
COG3843	6	2	2	5	5	5	['Pseudomonadota' 'Bacteroidota']
COG3845	1	1	1	1	1	1	['Pseudomonadota']
COG3847	3	2	3	3	3	3	['Pseudomonadota' 'Desulfobacterota']
COG3848	1	1	1	1	1	1	['Pseudomonadota']
COG3850	4	1	1	2	3	4	['Pseudomonadota']
COG3853	1	1	1	1	1	1	['Pseudomonadota']
COG3857	1	1	1	1	1	1	['Cyanobacteriota']
COG3858	8	1	1	3	3	3	['Pseudomonadota']
COG3860	2	1	1	2	2	2	['Pseudomonadota']
COG3861	5	2	3	5	5	5	['Pseudomonadota' 'Bacteroidota']
COG3863	1	1	1	1	1	1	['Pseudomonadota']
COG3864	1	1	1	1	1	1	['Pseudomonadota']
COG3865	4	1	2	3	3	4	['Pseudomonadota']
COG3866	4	2	2	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG3868	6	1	1	1	1	4	['Pseudomonadota']
COG3871	3	2	2	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG3876	5	2	3	5	5	5	['Pseudomonadota' 'Bacteroidota']
COG3878	3	1	1	2	2	2	['Pseudomonadota']
COG3881	1	1	1	1	1	1	['Cyanobacteriota']
COG3882	1	1	1	1	1	1	['Pseudomonadota']
COG3883	4	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3886	1	1	1	1	1	1	['Pseudomonadota']
COG3892	2	1	1	1	1	1	['Pseudomonadota']
COG3893	2	2	2	2	2	2	['Pseudomonadota' 'Desulfobacterota']
COG3894	2	1	1	2	2	2	['Pseudomonadota']
COG3895	7	1	2	3	4	5	['Pseudomonadota']
COG3897	1	1	1	1	1	1	['Pseudomonadota']
COG3898	1	1	1	1	1	1	['Pseudomonadota']
COG3899	1	1	1	1	1	1	['Pseudomonadota']
COG3900	3	1	2	3	3	3	['Pseudomonadota']
COG3903	2	1	1	2	2	2	['Pseudomonadota']
COG3904	2	1	1	2	2	2	['Pseudomonadota']
COG3905	7	1	2	5	5	5	['Pseudomonadota']
COG3907	3	1	1	1	1	1	['Pseudomonadota']
COG3908	3	1	1	3	3	3	['Pseudomonadota']
COG3909	1	1	1	1	1	1	['Pseudomonadota']
COG3911	1	1	1	1	1	1	['Pseudomonadota']
COG3913	4	1	2	3	3	3	['Pseudomonadota']
COG3914	5	1	2	2	3	5	['Pseudomonadota']
COG3915	5	1	2	4	5	5	['Pseudomonadota']
COG3916	1	1	1	1	1	1	['Pseudomonadota']
COG3918	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3919	2	2	2	2	2	2	['Pseudomonadota' 'Desulfobacterota']
COG3920	2	1	1	2	2	2	['Pseudomonadota']
COG3921	4	1	2	3	3	4	['Pseudomonadota']
COG3924	1	1	1	1	1	1	['Pseudomonadota']
COG3926	7	2	3	7	7	7	['Pseudomonadota' 'Desulfobacterota']
COG3930	12	2	3	4	4	5	['Pseudomonadota' 'Bacteroidota']
COG3931	3	1	2	2	2	2	['Pseudomonadota']
COG3932	2	1	2	2	2	2	['Pseudomonadota']
COG3934	4	2	3	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG3935	1	1	1	1	1	1	['Bacteroidota']
COG3937	1	1	1	1	1	1	['Cyanobacteriota']
COG3938	3	1	1	2	2	3	['Pseudomonadota']
COG3941	1	1	1	1	1	1	['Pseudomonadota']
COG3943	3	3	3	3	3	3	['Pseudomonadota' 'Desulfobacterota' 'Bacteroidota']
COG3945	4	2	2	3	4	4	['Pseudomonadota' 'Bacteroidota']
COG3946	2	1	2	2	2	2	['Pseudomonadota']
COG3947	1	1	1	1	1	1	['Bacteroidota']
COG3949	1	1	1	1	1	1	['Pseudomonadota']
COG3950	7	1	2	4	4	5	['Pseudomonadota']
COG3951	1	1	1	1	1	1	['Pseudomonadota']
COG3956	1	1	1	1	1	1	['Bacteroidota']
COG3959	1	1	1	1	1	1	['Pseudomonadota']
COG3963	1	1	1	1	1	1	['Pseudomonadota']
COG3966	1	1	1	1	1	1	['Pseudomonadota']
COG3969	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG3970	1	1	1	1	1	1	['Pseudomonadota']
COG3972	1	1	1	1	1	1	['Pseudomonadota']
COG3973	1	1	1	1	1	1	['Bacteroidota']
COG3975	9	2	2	2	2	3	['Pseudomonadota' 'Bacteroidota']
COG3976	1	1	1	1	1	1	['Pseudomonadota']
COG3979	4	1	2	3	3	3	['Pseudomonadota']
COG4009	1	1	1	1	1	1	['Methanobacteriota']
COG4010	1	1	1	1	1	1	['Methanobacteriota']
COG4012	2	2	2	2	2	2	['Methanobacteriota' 'Desulfobacterota']
COG4013	1	1	1	1	1	1	['Methanobacteriota']
COG4014	1	1	1	1	1	1	['Methanobacteriota']
COG4017	1	1	1	1	1	1	['Methanobacteriota']
COG4019	1	1	1	1	1	1	['Methanobacteriota']
COG4022	1	1	1	1	1	1	['Methanobacteriota']
COG4024	1	1	1	1	1	1	['Methanobacteriota']
COG4032	2	1	1	2	2	2	['Pseudomonadota']
COG4033	1	1	1	1	1	1	['Methanobacteriota']
COG4035	1	1	1	1	1	1	['Methanobacteriota']
COG4039	1	1	1	1	1	1	['Methanobacteriota']
COG4040	1	1	1	1	1	1	['Methanobacteriota']
COG4041	1	1	1	1	1	1	['Methanobacteriota']
COG4048	1	1	1	1	1	1	['Methanobacteriota']
COG4053	1	1	1	1	1	1	['Methanobacteriota']
COG4066	1	1	1	1	1	1	['Methanobacteriota']
COG4067	9	1	1	2	3	4	['Pseudomonadota']
COG4068	2	2	2	2	2	2	['Methanobacteriota' 'Bacteroidota']
COG4069	1	1	1	1	1	1	['Methanobacteriota']
COG4071	1	1	1	1	1	1	['Cyanobacteriota']
COG4072	1	1	1	1	1	1	['Methanobacteriota']
COG4073	1	1	1	1	1	1	['Methanobacteriota']
COG4076	1	1	1	1	1	1	['Pseudomonadota']
COG4077	1	1	1	1	1	1	['Methanobacteriota']
COG4078	1	1	1	1	1	1	['Methanobacteriota']
COG4079	1	1	1	1	1	1	['Methanobacteriota']
COG4081	1	1	1	1	1	1	['Methanobacteriota']
COG4084	1	1	1	1	1	1	['Methanobacteriota']
COG4085	2	2	2	2	2	2	['Methanobacteriota' 'Bacteroidota']
COG4087	1	1	1	1	1	1	['Desulfobacterota']
COG4088	3	1	1	1	1	1	['Pseudomonadota']
COG4090	1	1	1	1	1	1	['Methanobacteriota']
COG4091	1	1	1	1	1	1	['Pseudomonadota']
COG4092	1	1	1	1	1	1	['Pseudomonadota']
COG4093	4	1	1	3	3	4	['Pseudomonadota']
COG4095	3	2	2	2	3	3	['Pseudomonadota' 'Desulfobacterota']
COG4099	4	2	3	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG4101	2	1	2	2	2	2	['Pseudomonadota']
COG4102	12	1	2	5	6	10	['Pseudomonadota']
COG4103	11	3	4	8	8	9	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG4104	13	1	1	2	3	7	['Pseudomonadota']
COG4105	4	2	3	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG4106	2	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
COG4111	3	2	2	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG4113	4	2	3	4	4	4	['Pseudomonadota' 'Cyanobacteriota']
COG4114	2	1	1	2	2	2	['Pseudomonadota']
COG4117	1	1	1	1	1	1	['Pseudomonadota']
COG4118	1	1	1	1	1	1	['Pseudomonadota']
COG4119	1	1	1	1	1	1	['Pseudomonadota']
COG4121	9	4	5	8	8	8	['Pseudomonadota' 'Methanobacteriota' 'Cyanobacteriota' 'Bacteroidota']
COG4122	11	3	4	6	7	8	['Pseudomonadota' 'Desulfobacterota' 'Bacteroidota']
COG4123	5	2	3	4	4	4	['Pseudomonadota' 'Desulfobacterota']
COG4125	8	1	2	3	3	3	['Pseudomonadota']
COG4126	4	1	2	3	3	4	['Pseudomonadota']
COG4127	1	1	1	1	1	1	['Pseudomonadota']
COG4129	3	3	3	3	3	3	['Desulfobacterota' 'Cyanobacteriota' 'Bacteroidota']
COG4130	3	1	2	3	3	3	['Pseudomonadota']
COG4134	1	1	1	1	1	1	['Pseudomonadota']
COG4137	3	1	2	3	3	3	['Pseudomonadota']
COG4152	1	1	1	1	1	1	['Pseudomonadota']
COG4154	1	1	1	1	1	1	['Pseudomonadota']
COG4166	6	2	3	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG4172	1	1	1	1	1	1	['Pseudomonadota']
COG4174	1	1	1	1	1	1	['Pseudomonadota']
COG4175	1	1	1	1	1	1	['Pseudomonadota']
COG4177	4	1	1	1	2	4	['Pseudomonadota']
COG4178	1	1	1	1	1	1	['Pseudomonadota']
COG4185	10	2	2	3	5	5	['Pseudomonadota' 'Bacteroidota']
COG4186	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG4188	8	4	5	6	7	7	['Pseudomonadota' 'Desulfobacterota' 'Cyanobacteriota' 'Bacteroidota']
COG4190	2	1	2	2	2	2	['Pseudomonadota']
COG4191	9	3	4	7	7	9	['Pseudomonadota' 'Desulfobacterota' 'Bacteroidota']
COG4192	1	1	1	1	1	1	['Bacteroidota']
COG4196	3	2	2	2	3	3	['Pseudomonadota' 'Cyanobacteriota']
COG4197	1	1	1	1	1	1	['Pseudomonadota']
COG4198	3	1	1	3	3	3	['Bacteroidota']
COG4206	6	2	3	6	6	6	['Pseudomonadota' 'Bacteroidota']
COG4219	3	1	1	3	3	3	['Bacteroidota']
COG4220	1	1	1	1	1	1	['Pseudomonadota']
COG4221	7	2	2	4	4	5	['Pseudomonadota' 'Bacteroidota']
COG4222	11	1	2	6	7	9	['Pseudomonadota']
COG4223	8	1	2	5	6	8	['Pseudomonadota']
COG4225	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG4226	3	1	2	3	3	3	['Pseudomonadota']
COG4227	7	2	3	6	6	6	['Pseudomonadota' 'Bacteroidota']
COG4228	1	1	1	1	1	1	['Desulfobacterota']
COG4231	1	1	1	1	1	1	['Pseudomonadota']
COG4232	2	1	1	2	2	2	['Bacteroidota']
COG4233	4	1	2	3	3	4	['Pseudomonadota']
COG4235	3	2	3	3	3	3	['Pseudomonadota' 'Cyanobacteriota']
COG4238	4	1	2	2	2	3	['Pseudomonadota']
COG4239	1	1	1	1	1	1	['Pseudomonadota']
COG4240	1	1	1	1	1	1	['Pseudomonadota']
COG4241	1	1	1	1	1	1	['Cyanobacteriota']
COG4243	3	1	1	1	2	3	['Pseudomonadota']
COG4244	5	3	4	5	5	5	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG4245	1	1	1	1	1	1	['Pseudomonadota']
COG4246	5	1	1	4	4	5	['Pseudomonadota']
COG4249	10	3	3	4	5	8	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG4251	3	2	2	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG4252	1	1	1	1	1	1	['Pseudomonadota']
COG4253	5	1	2	2	2	4	['Pseudomonadota']
COG4254	8	1	2	3	5	7	['Pseudomonadota']
COG4255	6	1	1	1	2	4	['Pseudomonadota']
COG4256	4	1	2	4	4	4	['Pseudomonadota']
COG4258	5	1	1	3	3	3	['Pseudomonadota']
COG4259	7	1	1	3	3	5	['Pseudomonadota']
COG4260	3	1	2	3	3	3	['Pseudomonadota']
COG4261	1	1	1	1	1	1	['Pseudomonadota']
COG4262	1	1	1	1	1	1	['Bacteroidota']
COG4264	1	1	1	1	1	1	['Pseudomonadota']
COG4267	2	1	1	1	1	2	['Pseudomonadota']
COG4268	2	1	1	1	1	1	['Pseudomonadota']
COG4269	4	1	2	3	3	3	['Pseudomonadota']
COG4271	3	1	1	3	3	3	['Pseudomonadota']
COG4273	3	1	1	2	2	3	['Pseudomonadota']
COG4274	1	1	1	1	1	1	['Pseudomonadota']
COG4275	7	1	2	4	5	6	['Pseudomonadota']
COG4276	2	2	2	2	2	2	['Cyanobacteriota' 'Bacteroidota']
COG4277	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG4278	3	1	2	2	3	3	['Pseudomonadota']
COG4279	2	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
COG4282	1	1	1	1	1	1	['Pseudomonadota']
COG4283	1	1	1	1	1	1	['Pseudomonadota']
COG4285	3	2	2	3	3	3	['Pseudomonadota' 'Desulfobacterota']
COG4286	1	1	1	1	1	1	['Pseudomonadota']
COG4288	3	2	2	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG4289	4	2	2	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG4290	1	1	1	1	1	1	['Pseudomonadota']
COG4291	8	1	2	3	3	3	['Pseudomonadota']
COG4292	3	2	3	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG4293	1	1	1	1	1	1	['Cyanobacteriota']
COG4297	3	1	2	2	2	3	['Pseudomonadota']
COG4298	1	1	1	1	1	1	['Pseudomonadota']
COG4299	7	2	3	5	5	5	['Pseudomonadota' 'Bacteroidota']
COG4307	10	1	1	2	4	6	['Pseudomonadota']
COG4308	1	1	1	1	1	1	['Pseudomonadota']
COG4309	5	2	3	3	4	4	['Pseudomonadota' 'Bacteroidota']
COG4310	1	1	1	1	1	1	['Desulfobacterota']
COG4312	11	1	2	4	4	6	['Pseudomonadota']
COG4313	9	2	3	4	4	6	['Pseudomonadota' 'Bacteroidota']
COG4314	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
COG4315	13	2	3	5	6	8	['Pseudomonadota' 'Bacteroidota']
COG4317	5	1	2	3	3	4	['Pseudomonadota']
COG4318	4	1	1	2	2	3	['Pseudomonadota']
COG4319	23	3	4	10	11	14	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG4320	7	2	2	3	3	4	['Pseudomonadota' 'Cyanobacteriota']
COG4321	14	1	2	5	6	7	['Pseudomonadota']
COG4322	4	1	2	2	2	2	['Pseudomonadota']
COG4323	12	2	3	6	7	7	['Pseudomonadota' 'Bacteroidota']
COG4324	1	1	1	1	1	1	['Pseudomonadota']
COG4325	3	2	3	3	3	3	['Pseudomonadota' 'Bacteroidota']
COG4327	8	2	3	4	4	4	['Pseudomonadota' 'Bacteroidota']
COG4328	1	1	1	1	1	1	['Pseudomonadota']
COG4329	1	1	1	1	1	1	['Pseudomonadota']
COG4332	1	1	1	1	1	1	['Bacteroidota']
COG4333	5	1	2	3	4	5	['Pseudomonadota']
COG4334	1	1	1	1	1	1	['Pseudomonadota']
COG4335	1	1	1	1	1	1	['Pseudomonadota']
COG4336	9	1	2	3	5	6	['Pseudomonadota']
COG4337	2	1	2	2	2	2	['Pseudomonadota']
COG4338	2	1	1	2	2	2	['Pseudomonadota']
COG4339	5	2	2	3	4	4	['Pseudomonadota' 'Bacteroidota']
COG4340	4	1	1	2	2	2	['Pseudomonadota']
COG4341	2	1	1	1	1	1	['Pseudomonadota']
COG4354	2	2	2	2	2	2	['Cyanobacteriota' 'Bacteroidota']
COG4367	4	1	2	3	3	4	['Pseudomonadota']
COG4370	1	1	1	1	1	1	['Cyanobacteriota']
COG4371	1	1	1	1	1	1	['Cyanobacteriota']
COG4372	5	3	4	4	4	5	['Pseudomonadota' 'Cyanobacteriota' 'Bacteroidota']
COG4373	4	1	2	3	3	3	['Pseudomonadota']
COG4377	1	1	1	1	1	1	['Pseudomonadota']
COG4378	1	1	1	1	1	1	['Pseudomonadota']
COG4380	7	1	1	3	3	5	['Pseudomonadota']
COG4381	5	2	2	4	4	4	['Pseudomonadota' 'Desulfobacterota']
