root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
COG4227	7629	80	154	368	720	2466	AABM5-125-24;Acidobacteriota;Actinomycetota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Dependentiae;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;EX4484-52;Edwardsbacteria;Elusimicrobiota;Eremiobacterota;FEN-1099;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Goldbacteria;Halobacteriota;Hydrogenedentota;JACPWU01;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;SZUA-79;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBP18;UBP6;Verrucomicrobiota;WOR-3;Wallbacteria
COG4240	1708	23	35	93	167	447	Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota_A;Bacillota_E;Bacteroidota;Bdellovibrionota;CG03;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_F;Marinisomatota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospirota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Thermoplasmatota;Verrucomicrobiota
COG4245	3092	53	101	233	451	1171	AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Campylobacterota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Krumholzibacteriota;Latescibacterota;Methanobacteriota_B;Methylomirabilota;Myxococcota;Nanoarchaeota;Nitrospirota;OLB16;Patescibacteria;Planctomycetota;Pseudomonadota;Riflebacteria;SAR324;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBP6;Verrucomicrobiota;Wallbacteria
COG4249	8214	81	173	439	913	2749	AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CLD3;CSP1-3;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;JAAXHH01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Ratteibacteria;Riflebacteria;SAR324;Schekmanbacteria;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA1439;UBA9089;UBP7;Verrucomicrobiota;WOR-3;Zixibacteria
COG4253	1713	19	23	56	87	329	Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deferribacterota;Desulfobacterota;Fusobacteriota;Methanobacteriota;Myxococcota;Nitrospirota;Planctomycetota;Pseudomonadota;Spirochaetota
COG4255	1875	4	5	67	116	515	Bacteroidota;Deinococcota;Myxococcota;Pseudomonadota
COG4256	2062	11	13	63	121	542	Actinomycetota;Bacteroidota;Campylobacterota;Chloroflexota;Desulfobacterota_F;Methylomirabilota;Myxococcota_A;Omnitrophota;Planctomycetota;Pseudomonadota;UBA8248
COG4258	4771	49	99	246	526	1412	Acidobacteriota;Bacillota;Bacillota_A;Bacillota_D;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CLD3;Calditrichota;Campylobacterota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fibrobacterota;Gemmatimonadota;JAAXHH01;JAMCPX01;KSB1;Latescibacterota;Marinisomatota;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Sumerlaeota;Thermoplasmatota;Thermotogota;UBA10199;UBP18;UBP6;Verrucomicrobiota
COG4261	3827	41	73	177	383	1030	Acidobacteriota;Bacillota;Bacillota_A;Bacillota_D;Bacillota_G;Bacteroidota;Bdellovibrionota;Calditrichota;Campylobacterota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;FCPU426;Fibrobacterota;Gemmatimonadota;JAMCPX01;Marinisomatota;Methanobacteriota;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;Ratteibacteria;SAR324;Spirochaetota;UBP6;Verrucomicrobiota;WOR-3
COG4262	6562	96	216	538	1020	2502	Acidobacteriota;Actinomycetota;Aerophobota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CG03;CSP1-3;Calditrichota;Campylobacterota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;EX4484-52;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fermentibacterota;Fibrobacterota;Gemmatimonadota;Goldbacteria;HKB111;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;JAAXHH01;JABDJQ01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Ratteibacteria;Riflebacteria;SAR324;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;UBA1439;UBA8248;UBA9089;UBP15;UBP6;UBP7;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG4264	2734	19	27	77	176	555	Actinomycetota;Bacillota;Bacillota_A;Bacteroidota;Bdellovibrionota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_F;Gemmatimonadota;Halobacteriota;Myxococcota;Nanoarchaeota;Nitrospinota;Patescibacteria;Planctomycetota;Pseudomonadota;Thermoplasmatota;Verrucomicrobiota
COG4271	3134	60	114	251	467	1201	AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_H;Bacteroidota;Bdellovibrionota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Cyanobacteriota;DTU030;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_F;Edwardsbacteria;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;HKB111;Halobacteriota;JAAXHH01;JABDJQ01;KSB1;Krumholzibacteriota;Latescibacterota;Marinisomatota;Methanobacteriota;Methylomirabilota;Myxococcota;Nitrospinota;Nitrospirota;Nitrospirota_A;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA8248;UBA9089;Verrucomicrobiota;Zixibacteria
COG4273	1211	62	136	236	370	633	Acidobacteriota;Actinomycetota;Altiarchaeota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Caldisericota;Calditrichota;Chloroflexota;Cloacimonadota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Elusimicrobiota;Eremiobacterota;Fermentibacterota;Fibrobacterota;Firestonebacteria;Halobacteriota;Hydrogenedentota;JAMCPX01;KSB1;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Micrarchaeota;Myxococcota;Myxococcota_A;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;Ratteibacteria;Riflebacteria;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBP15;UBP4;Verrucomicrobiota;Zixibacteria
COG4276	4900	64	131	296	658	1843	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aquificota;Armatimonadota;Asgardarchaeota;Bacillota;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CLD3;CSP1-3;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fibrobacterota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;JAAXHH01;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Planctomycetota;Poribacteria;Pseudomonadota;SAR324;Spirochaetota;Sumerlaeota;Thermoplasmatota;Thermoproteota;UBA8248;UBP4;UBP7;Verrucomicrobiota;WOR-3;Wallbacteria
COG4279	3240	71	154	315	560	1229	Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Altiarchaeota;Armatimonadota;Asgardarchaeota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deinococcota;Delongbacteria;Dependentiae;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;JACPWU01;JdFR-76;KSB1;Latescibacterota;Lindowbacteria;Margulisbacteria;Methanobacteriota;Methylomirabilota;Myxococcota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;SZUA-79;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;Verrucomicrobiota
COG4283	2429	33	56	139	286	840	Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Campylobacterota;Chlamydiota;Chloroflexota;Deinococcota;Delongbacteria;Desulfobacterota;Dormibacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Hydrogenedentota;Methylomirabilota;Patescibacteria;Planctomycetota;Pseudomonadota;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;Verrucomicrobiota
COG4298	1374	11	17	42	96	277	Acidobacteriota;Actinomycetota;Bacillota;Bacteroidota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Myxococcota;Myxococcota_A;Pseudomonadota
COG4307	2659	31	66	167	292	765	Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacteroidota;Bdellovibrionota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deferribacterota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Eisenbacteria;Elusimicrobiota;Fibrobacterota;Gemmatimonadota;Halobacteriota;JACPWU01;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospirota;Omnitrophota;Planctomycetota;Pseudomonadota;Spirochaetota;UBA10199;UBA1439;Verrucomicrobiota
COG4308	1501	28	38	99	182	429	Acidobacteriota;Actinomycetota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_D;Bacteroidota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_B;Dormibacterota;Eremiobacterota;Gemmatimonadota;Hydrogenedentota;Latescibacterota;Marinisomatota;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospirota;Patescibacteria;Pseudomonadota;SAR324;Spirochaetota;Thermoplasmatota;Verrucomicrobiota
COG4310	1304	48	84	184	313	583	Acidobacteriota;Actinomycetota;Auribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_F;Bacteroidota;Bdellovibrionota;Campylobacterota;Chlamydiota;Chloroflexota;Cyanobacteriota;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_F;Desulfobacterota_G;Eisenbacteria;Gemmatimonadota;Halobacteriota;JdFR-76;KSB1;Marinisomatota;Methanobacteriota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA8248;UBP15;Verrucomicrobiota
COG4314	3060	50	101	210	428	1232	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Aquificota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_B;Bacteroidota;Bdellovibrionota;CLD3;Calditrichota;Calescibacterota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Eisenbacteria;Eremiobacterota;FEN-1099;Fibrobacterota;Gemmatimonadota;Halobacteriota;KSB1;Krumholzibacteriota;Latescibacterota;Marinisomatota;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospirota;Planctomycetota;Poribacteria;Pseudomonadota;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Thermoproteota;Verrucomicrobiota;WOR-3;Zixibacteria
COG4322	859	14	17	42	71	244	Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacteroidota;Chloroflexota;Cyanobacteriota;Gemmatimonadota;Hydrogenedentota;Methanobacteriota_B;Patescibacteria;Pseudomonadota;Synergistota;Verrucomicrobiota
COG4323	2535	23	48	131	246	611	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_E;Bacteroidota;Bdellovibrionota;Chlamydiota;Chloroflexota;Cyanobacteriota;Desulfobacterota_B;Desulfobacterota_D;Dormibacterota;Eremiobacterota;Gemmatimonadota;Hydrogenedentota;KSB1;Marinisomatota;Methylomirabilota;Myxococcota;Planctomycetota;Pseudomonadota;Spirochaetota;Thermoproteota
COG4335	3185	49	95	218	429	1085	AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Asgardarchaeota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_F;Bacteroidota;Bdellovibrionota;CLD3;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Delongbacteria;Desulfobacterota;Desulfobacterota_F;Elusimicrobiota;Fusobacteriota;Gemmatimonadota;Halobacteriota;JdFR-76;KSB1;Latescibacterota;Marinisomatota;Methanobacteriota;Myxococcota;Nanoarchaeota;Nitrospinota;Nitrospirota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Verrucomicrobiota;Zixibacteria
COG4336	3269	45	83	185	357	1000	Acidobacteriota;Actinomycetota;Aerophobota;Asgardarchaeota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_E;Bacillota_G;Bacillota_H;Bacteroidota;Bipolaricaulota;CSP1-3;Campylobacterota;Chloroflexota;Cyanobacteriota;DTU030;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eremiobacterota;Gemmatimonadota;Halobacteriota;Latescibacterota;Marinisomatota;Methanobacteriota_B;Methylomirabilota;Myxococcota;Nitrospinota;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Synergistota;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Verrucomicrobiota
COG4340	2084	15	23	87	160	510	Acidobacteriota;Actinomycetota;Bacillota;Bacteroidota;Bdellovibrionota;Campylobacterota;Chloroflexota;Cyanobacteriota;Marinisomatota;Myxococcota;Nitrospirota;Patescibacteria;Planctomycetota;Pseudomonadota;Verrucomicrobiota
COG4377	1418	26	41	84	135	427	Actinomycetota;Aerophobota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_G;Bacillota_H;Bacteroidota;Caldisericota;Chloroflexota;Elusimicrobiota;Fusobacteriota;Halobacteriota;Methanobacteriota_B;Myxococcota;Patescibacteria;Planctomycetota;Pseudomonadota;Riflebacteria;Spirochaetota;Thermoproteota;UBP6;UBP7
COG4378	622	13	19	41	91	223	Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Campylobacterota;Desulfobacterota_F;Nitrospirota;Planctomycetota;Pseudomonadota
COG4382	2067	35	70	142	270	781	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_F;Bacteroidota;Calditrichota;Campylobacterota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Desulfobacterota;Desulfobacterota_F;Desulfobacterota_G;Edwardsbacteria;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Hydrogenedentota;KSB1;Margulisbacteria;Myxococcota;Nitrospinota;Nitrospirota;Omnitrophota;Planctomycetota;Pseudomonadota;Riflebacteria;Spirochaetota;Synergistota;UBA6266;UBP6;Verrucomicrobiota
COG4384	1317	18	25	55	103	344	Actinomycetota;Aquificota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Bdellovibrionota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_F;Desulfobacterota_G;Elusimicrobiota;Fibrobacterota;Patescibacteria;Pseudomonadota;Spirochaetota;Synergistota;UBA10199
COG4390	762	4	5	20	39	206	Actinomycetota;Pseudomonadota;SAR324;Thermoplasmatota
COG4391	4104	8	10	146	271	1168	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_D;Bacteroidota;Desulfobacterota;Pseudomonadota;Thermoplasmatota
COG4392	6830	44	91	255	547	1870	4484-113;Acidobacteriota;Actinomycetota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CSP1-3;Chloroflexota;Cyanobacteriota;DTU030;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Desulfobacterota_G;Eisenbacteria;Fibrobacterota;Fusobacteriota;Halobacteriota;Marinisomatota;Methanobacteriota;Methylomirabilota;Myxococcota;Pseudomonadota;Riflebacteria;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermotogota;UBA8248;Verrucomicrobiota
COG4397	1792	48	86	172	300	789	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_F;Bacillota_G;Bacteroidota;Campylobacterota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Eisenbacteria;Elusimicrobiota;HKB111;Halobacteriota;Hydrogenedentota;JADFOP01;JdFR-76;Krumholzibacteriota;Latescibacterota;Marinisomatota;Micrarchaeota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;Patescibacteria;Planctomycetota;Pseudomonadota;RBG-13-66-14;Spirochaetota;Synergistota;TA06;UBA1439;UBA8248;Verrucomicrobiota
COG4398	1930	33	63	186	343	860	Acidobacteriota;Actinomycetota;Armatimonadota;Bacteroidota;CG2-30-53-67;Calescibacterota;Chloroflexota;Cyanobacteriota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_F;Eisenbacteria;Elusimicrobiota;Gemmatimonadota;JADFOP01;Latescibacterota;Lindowbacteria;Marinisomatota;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;SAR324;Thermoplasmatota;UBA8248;Verrucomicrobiota
COG4409	8637	85	192	463	937	2866	AABM5-125-24;Acidobacteriota;Actinomycetota;Aerophobota;Armatimonadota;Asgardarchaeota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CSP1-3;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;DUMJ01;Deinococcota;Delongbacteria;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FEN-1099;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;JAAXHH01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Ratteibacteria;Riflebacteria;SAR324;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA1439;UBP13;UBP15;UBP6;Verrucomicrobiota;WOR-3;Zixibacteria
COG4421	1424	32	54	139	262	656	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacillota_D;Bacteroidota;Bdellovibrionota;Campylobacterota;Chlamydiota;Chloroflexota;Cyanobacteriota;Deferribacterota;Desulfobacterota;Desulfobacterota_F;Desulfobacterota_G;Eremiobacterota;Gemmatimonadota;Halobacteriota;JAMCPX01;Margulisbacteria;Methanobacteriota;Methylomirabilota;Myxococcota;Myxococcota_A;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;SAR324;Spirochaetota;Verrucomicrobiota
COG4430	8049	74	168	425	923	2871	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Altiarchaeota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CLD3;CSP1-3;Caldisericota;Calditrichota;Campylobacterota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deinococcota;Dependentiae;Desulfobacterota;Desulfobacterota_F;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fermentibacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Goldbacteria;Halobacteriota;Iainarchaeota;JAAXHH01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospirota;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA1439;Verrucomicrobiota;WOR-3;Zixibacteria
